EXTERNAL ID,E-INVOICE PREFIX,E-INVOICE NUMBER,E-INVOICE INTEGRATION,CUSTOMER,PHASE,PROJECT,SUBSIDIARY,DEPARTMENT,BUDGET CODE,CURRENCY,EXCHANGE RATE,PROFORMA INVOICE TYPE,MEMO MAIN,DATE,DOCUMENT DATE,DUE DATE,BUDGET PERIOD,BUDGET PERIOD(1),APPROVAL STATUS,E-INVOICE FORM,LINE ID,ITEM,  QUANTITY  ,UNITS, RATE , AMOUNT ,TAX CODE,MEMO (LINE) - Anh,MEMO (VI),"Mô tả hàng hóa, vật tư (changed)",UNIT NO,MASTER RECORD ID,Unit for lease,PREMISE LEASE CONTRACT,BILL START DATE,BILL END DATE,BILL START DATE(1),BILL END DATE(1),SUB. BENEFICIARY NAME,BANK ACCOUNT,SWIFT CODE,PHASE(1),PROJECT(1),BUDGET CODE(1)
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,70,Water,33.00,M3,0.00,3902113.00,HHDV:HHDV_VAT10,Utility of A3-2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-2 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-2,764,589,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,71,Water,143.00,M3,0.00,6209913.00,HHDV:HHDV_VAT10,Utility of A3-3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-3,764,590,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,,,,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,72,Water,2.00,M3,0.00,41960.00,HHDV:HHDV_VAT10,Utility of Cổng bảo vệ From 15/10/2025 To 15/10/2025,Chi phí tiện ích Cổng bảo vệ Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho Cổng bảo vệ từ ngày 15/10/2025 đến ngày 15/10/2025,Cổng bảo vệ,,,,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,,,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,73,Water,554.00,M3,0.00,19821233.60,HHDV:HHDV_VAT10,Utility of A1-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-1,353,521,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,74,Water,535.00,M3,0.00,19141444.00,HHDV:HHDV_VAT10,Utility of A1-2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-2 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-2,353,522,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,75,Water,83.00,M3,0.00,4951113.00,HHDV:HHDV_VAT10,Utility of A1-3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-3 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-3,353,523,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,76,Water,98.00,M3,0.00,5265813.00,HHDV:HHDV_VAT10,Utility of A2-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A2-1,353,524,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,77,Water,33.00,M3,0.00,3902113.00,HHDV:HHDV_VAT10,Utility of A3-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-1,764,588,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,78,Water,62.00,M3,0.00,4510533.00,HHDV:HHDV_VAT10,Utility of A3-2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-2 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-2,764,589,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,79,Water,232.00,M3,0.00,8300588.80,HHDV:HHDV_VAT10,Utility of A3-3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-3,764,590,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,,,,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,80,Water,1.00,M3,0.00,20980.00,HHDV:HHDV_VAT10,Utility of Cổng bảo vệ From 15/10/2025 To 15/10/2025,Chi phí tiện ích Cổng bảo vệ Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho Cổng bảo vệ từ ngày 15/10/2025 đến ngày 15/10/2025,Cổng bảo vệ,,,,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,,,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,81,Water,580.00,M3,0.00,20751472.00,HHDV:HHDV_VAT10,Utility of A1-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-1,353,521,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,82,Water,669.00,M3,0.00,23935749.60,HHDV:HHDV_VAT10,Utility of A1-2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-2 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-2,353,522,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,83,Water,64.00,M3,0.00,4552493.00,HHDV:HHDV_VAT10,Utility of A1-3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-3 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-3,353,523,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,84,Water,99.00,M3,0.00,5286793.00,HHDV:HHDV_VAT10,Utility of A2-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A2-1,353,524,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,85,Water,26.00,M3,0.00,3755253.00,HHDV:HHDV_VAT10,Utility of A3-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-1,764,588,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,86,Water,368.00,M3,0.00,13166451.20,HHDV:HHDV_VAT10,Utility of A3-2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-2 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-2,764,589,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,87,Water,243.00,M3,0.00,8694151.20,HHDV:HHDV_VAT10,Utility of A3-3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-3,764,590,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,,,,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,88,Water,6.00,M3,0.00,125880.00,HHDV:HHDV_VAT10,Utility of Cổng bảo vệ From 15/10/2025 To 15/10/2025,Chi phí tiện ích Cổng bảo vệ Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho Cổng bảo vệ từ ngày 15/10/2025 đến ngày 15/10/2025,Cổng bảo vệ,,,,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,,,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,89,Water,270.00,M3,0.00,9660168.00,HHDV:HHDV_VAT10,Utility of A1-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-1,353,521,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,90,Water,445.00,M3,0.00,15921388.00,HHDV:HHDV_VAT10,Utility of A1-2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-2 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-2,353,522,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,91,Water,65.00,M3,0.00,4573473.00,HHDV:HHDV_VAT10,Utility of A1-3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1-3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1-3 từ ngày 15/10/2025 đến ngày 15/10/2025,A1-3,353,523,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,92,Water,124.00,M3,0.00,5811293.00,HHDV:HHDV_VAT10,Utility of A2-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A2-1,353,524,Premise Lease Contract (PLC) #PLC/HD2/000008,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,93,Water,30.00,M3,0.00,3839173.00,HHDV:HHDV_VAT10,Utility of A3-1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-1 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-1,764,588,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
INV/HD2/20251015_01,,,T,C00000439 SNC VN,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,Parent Company : BWID : VC1 : VC2 : VC3 : BWID HD - PROJECT 2,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,94,Water,382.00,M3,0.00,13667348.80,HHDV:HHDV_VAT10,Utility of A3-2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3-2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3-2 từ ngày 15/10/2025 đến ngày 15/10/2025,A3-2,764,589,Premise Lease Contract (PLC) #PLC/HD2/000014,15/10/2025,15/10/2025,15/10/2025,15/10/2025,BWID HD - PROJECT 2,112121030 VTB: Current Account VND - Tien Son - 118006028888,ICBVVNVX,HD2_02: VSIP Hai Duong 2_Lot 6,PHD2: VSIP Hai Duong 2,3010303 Utilities charges to tenants
